product_title,product_categories,product_price
Personalities and Problems: Interpretive Essays in World Civilizations,"[[""Books""]]",4
Towards a Free Society: An Introduction to Markets and the Political System,"[[""Books""]]",76.47
"Early American Women: A Documentary History, 1600-1900","[[""Books""]]",9.99
Architectural Models: Construction Techniques,"[[""Books""]]",10.7
The Art and Technique of Soaring,"[[""Books""]]",12.46
The Children of Jonestown,"[[""Books""]]",11.29
Dodger Dogs to Fenway Franks: The Ultimate Guide to America's Top Baseball Parks,"[[""Books""]]",27.95
How to Make Your Airplane Last Forever,"[[""Books""]]",22.75
Steam-Plant Operation,"[[""Books""]]",82.5
Human Factors Design Handbook,"[[""Books""]]",112.18
The Plumber's Troubleshooting Guide,"[[""Books""]]",35.48
Builder's Guide to Change-Of-Use Properties,"[[""Books""]]",24.31
Builder's Guide to Wells and Septic Systems,"[[""Books""]]",26.62
Sales: Games and Activities for Trainers,"[[""Books""]]",17.8
National Plumbing Codes Handbook,"[[""Books""]]",43.44
Managing Teams,"[[""Books""]]",14.39
Performance Management,"[[""Books""]]",3.99
The Manager's Guide To Business Writing,"[[""Books""]]",13.43
Motivating Employees,"[[""Books""]]",3.96
Hiring Great People,"[[""Books""]]",14.41
The McGraw-Hill Big Book of Science Activities,"[[""Books""]]",20.7
Machinery Vibration: Measurement and Analysis,"[[""Books""]]",58.13
Machinery Vibration: Alignment,"[[""Books""]]",47.97
Advanced Engineering Mathematics,"[[""Books""]]",23.99
"Yookoso! An Invitation To Contemporary Japanese, Volume 1","[[""Books""]]",5.37
"Yookoso! Continuing With Contemporary Japanese, Volume 2","[[""Books""]]",10.94
Handbook of Small Electric Motors (McGraw-Hill Handbooks),"[[""Books""]]",86.01
Workbook/Lab Manual to accompany Yookoso! An Invitation to Contemporary Japanese,"[[""Books""]]",71.68
Roark's Formulas for Stress and Strain,"[[""Books""]]",94.85
Roark's Formulas for Stress and Strain,"[[""Books""]]",49.75
Asssembly Language Programming and Organization IBM Pc,"[[""Books""]]",5.1
The MVS JCL Primer (J Ranade Ibm Series),"[[""Books""]]",48.99
Practical Physics,"[[""Books""]]",26.76
Stardust: The David Bowie Story,"[[""Books""]]",20.36
Classical Ethics: East and West,"[[""Books""]]",95.68
The Psychology of Attitude Change and Social Influence,"[[""Books""]]",54.99
The Seven Secrets of Influence,"[[""Books""]]",21.76
The Essential Snowshoer: A Step-by-Step Guide,"[[""Books""]]",8.96
Pedagogy of the Oppressed,"[[""Books""]]",19.71
"Chemical Properties Handbook: Physical, Thermodynamics, Engironmental Transport, Safety &amp; Health Related Properties for Organic &amp; Inorganic Chemical","[[""Books""]]",108.22
Gregg Shorthand: Basic Principles,"[[""Books""]]",12.12
Logotypes and Letterforms,"[[""Books""]]",26.67
Economics: The Original 1948 Edition,"[[""Books""]]",59.13
Food That Really Schmecks,"[[""Books""]]",32.17
The Big Book of Customer Service Training Games (Big Book Series),"[[""Books""]]",13.99
How To Be a Value Investor,"[[""Books""]]",10.59
"Neurosurgery, 3-Volume Set","[[""Books""]]",293.55
Abra: A novel,"[[""Books""]]",12.99
Madame Benoit's lamb cookbook,"[[""Books""]]",15.08
The $100 Hamburger: A Guide to Pilot's Favorite Fly-In Restaurants,"[[""Books""]]",9.99
Communicative Competence: Theory and Classroom Practice,"[[""Books""]]",65.69
The Finite Element Method: Basic Formulation and Linear Problems,"[[""Books""]]",113.34
Schaum's Outline of Theory and Problems of Advanced Mathematics for Engineers and Scientists,"[[""Books""]]",13.51
Theory and Problems of Theoretical Mechanics (Schaum's Outline),"[[""Books""]]",14.76
Theory and Problems of Complex Variables (Schaum's Outline),"[[""Books""]]",164.83
Managerial Problem Solving (McGraw-Hill European series in management),"[[""Books""]]",23.36
Process Heat Transfer,"[[""Books""]]",92.86
The Human Side of Enterprise,"[[""Books""]]",29.53
Quantum Mechanics,"[[""Books""]]",187.09
Theory of Elasticity (McGraw-Hill Classic Textbook Reissue Series),"[[""Books""]]",14.62
Theory of Structures,"[[""Books""]]",14.62
Seven Strategies of Master Negotiators,"[[""Books""]]",6.54
A Beginner's Guide to Technical Communication (B.E.S.T. Series),"[[""Books""]]",57.27
Linear Algebra with Applications,"[[""Books""]]",6.12
Gregg Shorthand Dictionary Simplified,"[[""Books""]]",15.1
The Compleat Day Trader II (v. 2),"[[""Books""]]",31.96
Analysis of Financial Statements,"[[""Books""]]",38.66
3000 Solved Problems in Biology,"[[""Books""]]",16.77
Brukner &amp; Khan's Clinical Sports Medicine,"[[""Books""]]",154.93
Corrosion Engineering (Materials Science &amp; Engineering),"[[""Books""]]",88.9
Pocket Guide to Spirometry,"[[""Books""]]",49.5
"The Loyalty Effect: The Hidden Force Behind Growth, Profits, and Lasting Value","[[""Books""]]",14.04
12-Lead ECG Interpretation: A Self-Teaching Manual,"[[""Books""]]",54.55
Spencer's Pathology of the Lung,"[[""Books""]]",336
Understanding the Nursing Process: The Next Generation/Appendix B : Nuring Diagnosis Pocketbook,"[[""Books""]]",4
Introduction to Health Physics,"[[""Books""]]",4.31
Dimensions of Professional Nursing,"[[""Books""]]",8.88
Case Studies from Primary Health Care Settings,"[[""Books""]]",29.64
Psychometric Theory,"[[""Books""]]",38.26
Thermodynamics An Engineering Approach(SI Units),"[[""Books""]]",232.9
Electric Machinery Fundamentals,"[[""Books""]]",222.35
Methods in Behavioral Research,"[[""Books""]]",98.95
International Accounting,"[[""Books""]]",166.76
Kinesiology: Scientific Basis of Human Motion,"[[""Books""]]",182.29
"International Management: Culture, Strategy and Behavior","[[""Books""]]",176.06
Services Marketing,"[[""Books""]]",202.25
Principles of Athletic Training,"[[""Books""]]",8.25
Introduction to Flight,"[[""Books""]]",9.88
Philosophy of Education Workbook: Writing a Statement of Beliefs and Practices,"[[""Books""]]",7.98
Financial Accounting: Information for Decisions,"[[""Books""]]",49.99
Real Estate Principles: A Value Approach,"[[""Books""]]",183.6
"Psychotherapy and Counseling Today: Theory, Practice, and Research","[[""Books""]]",125.91
Living with Art,"[[""Books""]]",152.8
Biology,"[[""Books""]]",153.9
Genetics: From Genes to Genomes. Leland H. Hartwell ... [Et Al.],"[[""Books""]]",61.4
Management 7th Ed &quot;International Edition&quot; (Management Leading &amp; Collaborating in a Competitive World,"[[""Books""]]",212.5
Chemistry,"[[""Books""]]",5.25
Physics,"[[""Books""]]",129.24
Microbiology: A Human Perspective,"[[""Books""]]",160.49
Children Moving: A Reflective Approach to Teaching Physical Education with CD-ROM and Moving Into the Future 2/e,"[[""Books""]]",48.6
Managing Human Resources,"[[""Books""]]",172.78
Fluid Mechanics: Fundamentals and Applications,"[[""Books""]]",22.54
Auditing and Assurance Services,"[[""Books""]]",234.88
Personality Psychology: Domains of Knowledge About Human Nature,"[[""Books""]]",195.11
Biochemistry The Molecular Basis of Life,"[[""Books""]]",101.97
Wastewater Engineering,"[[""Books""]]",267.45
"Animal Behavior: Mechanisms, Ecology, Evolution","[[""Books""]]",175.38
Principles of Research in Behavioral Science,"[[""Books""]]",99.75
Estimating Construction Costs,"[[""Books""]]",225.55
"Principles of Corporate Finance (McGraw-Hill/Irwin Series in Finance, Insurance &amp; Real Estate)","[[""Books""]]",193.01
Electric Machinery Fundamentals (Power &amp; Energy),"[[""Books""]]",222.35
Mobile Communications Engineering: Theory and Applications,"[[""Books""]]",52
"Emergency Medicine: A Comprehensive Study Guide, Companion Handbook","[[""Books""]]",58.69
Project Management for Engineering and Construction,"[[""Books""]]",189.52
Juran's Quality Handbook (McGraw-Hill International Editions: Industrial Engineering Series),"[[""Books""]]",133.28
Industrial Organization: A Strategic Approach (Management &amp; Organizations),"[[""Books""]]",73.8
An Introduction to Combustion: Concepts and Applications,"[[""Books""]]",231.04
The Structure of Economics: A Mathematical Analysis,"[[""Books""]]",29.99
Unit Operations of Chemical Engineering,"[[""Books""]]",97
"Probability, Random Variables, and Random Signal Principles","[[""Books""]]",14.94
Digital Communications,"[[""Books""]]",48.75
"Environmental Biotechnology: Principles and Applications. Bruce E. Rittmann, Perry L. McCarty","[[""Books""]]",180.63
Song of the Sky,"[[""Books""]]",12.21
Design of Analog CMOS Integrated,"[[""Books""]]",40
Electric Machines: Analysis and Design Applying MATLAB - Ise,"[[""Books""]]",175.26
Digital Principles and Design,"[[""Books""]]",18.47
Introduction to Languages and the Theory of Computation,"[[""Books""]]",54.68
"Business, Government, and Society: A Managerial Perspective","[[""Books""]]",215.03
Data Reduction and Error Analysis for the Physical Sciences,"[[""Books""]]",31.55
Information and Knowledge Society,"[[""Books""]]",25.05
Design with Operational Amplifiers and Analog Integrated Circuits,"[[""Books""]]",51.08
Hole's Human Anatomy &amp; Physiology 10th,"[[""Books""]]",62.27
The Art of Watching Films,"[[""Books""]]",122.15
Social Psychology,"[[""Books""]]",182.19
Hole's Human Anatomy and Physiology,"[[""Books""]]",9.98
Financial and Managerial Accounting,"[[""Books""]]",210.6
Essentials of Business Statistics.,"[[""Books""]]",4.2
Corporate Finance Foundations,"[[""Books""]]",255.15
Organizational Behavior,"[[""Books""]]",177.5
Global Business Today,"[[""Books""]]",14.95
Organizational Behavior and Management,"[[""Books""]]",219.1
Operations and Supply Chain Management,"[[""Books""]]",210.17
Preface to Marketing Management,"[[""Books""]]",156.24
Corporate Finance: Core Principles and Applications,"[[""Books""]]",19
Adolescence,"[[""Books""]]",49.99
Biology,"[[""Books""]]",194.73
"General, Organic, and Biochemistry.","[[""Books""]]",108.07
Concepts of Biology,"[[""Books""]]",200.38
Nutrition for Healthy Living,"[[""Books""]]",4.55
"Seeley's Anatomy &amp; Physiology, 9th edition","[[""Books""]]",31.39
Guide to the Essentials in Emergency Medicine,"[[""Books""]]",29.45
"Probability, Random Variables and Stochastic Processes","[[""Books""]]",14.94
Database Management Systems,"[[""Books""]]",166.47
Antennas,"[[""Books""]]",134.44
Physical Chemistry,"[[""Books""]]",225.66
Mediated Learning Experience with Children: Applications Across Contexts,"[[""Books""]]",32.16
Risk Management and Insurance,"[[""Books""]]",19.45
Parallel Programming in C with Mpi and Openmp,"[[""Books""]]",36.21
Sevek and the Holocaust: The Boy Who Refused to Die,"[[""Books""]]",9
Fluid Mechanics for Chemical Engineers,"[[""Books""]]",36.75
"Product Management. Donald R. Lehmann, Russell S. Winer","[[""Books""]]",38.18
Software Engineering Software Engineering: A Practitioner's Approach 6th edition,"[[""Books""]]",190.39
Corporate Finance 7th Edition + Student CD-ROM + Standard &amp; Poor's card + Ethics in Finance PowerWeb,"[[""Books""]]",180.38
Introduction to Transportation Engineering,"[[""Books""]]",240
Object-Oriented Technology: From Diagram to Code with Visual Paradigm for UML,"[[""Books""]]",62.26
Introduction to the Design and Analysis of Algorithms,"[[""Books""]]",64.18
"Representative Government in Modern Europe. Michael Gallagher, Michael Laver &amp; Peter Mair","[[""Books""]]",65.84
"Engineering Electromagnetics. William H. Hayt, JR., John A. Buck","[[""Books""]]",198.66
Discrete Mathematics and Its Applications International Version,"[[""Books""]]",14.95
Scientific Computing,"[[""Books""]]",211.79
"Unit Operations of Chemical Engineering. Warren L. McCabe, Julian C. Smith, Peter Harriott","[[""Books""]]",67.82
"The Ghosn Factor: 24 Inspiring Lessons from Carlos Ghosn, the Most Successful Transnational CEO","[[""Books""]]",16.38
"Construction Planning, Equipment, and Methods","[[""Books""]]",206.46
Human Resource Management: An Experiential Approach,"[[""Books""]]",195.26
An Introduction to Collective Bargaining and Industrial Relations,"[[""Books""]]",9.07
New Venture Creation: Entrepreneurship for the 21st Century,"[[""Books""]]",4.56
Principles and Applications of Electrical Engineering,"[[""Books""]]",27.95
Analysis for Financial Management: With S&amp;P Subscription Card,"[[""Books""]]",30.26
Financial and Actuarial Mathematics,"[[""Books""]]",42.51
Investments: WITH S&amp;P Bind-in Card,"[[""Books""]]",252.75
Introduction to Environmental Engineering,"[[""Books""]]",211.41
Technology Ventures: From Idea to Enterprise,"[[""Books""]]",146.51
Kinesiology: Scientific Basis of Human Motion.,"[[""Books""]]",182.29
Econometric Methods,"[[""Books""]]",75.69
"A Passion for Success: Practical, Inspirational, and Spiritual Insight from Japan's Leading Entrepreneur","[[""Books""]]",17.94
Introduction to Flight,"[[""Books""]]",38.99
Complex Variables and Applications,"[[""Books""]]",25.99
Supply Management: The Key to Supply Chain Management,"[[""Books""]]",55.53
Business Research Methods,"[[""Books""]]",207
"Service Management: Operations, Strategy, Information Technology","[[""Books""]]",185.4
Child Psychopathology,"[[""Books""]]",108.5
Production and Operations Analysis,"[[""Books""]]",254.31
Object-oriented Design Using Java,"[[""Books""]]",107.14
"Interviewing: Principles and Practices. Charles J. Stewart, William B. Cash, JR","[[""Books""]]",112.91
Financial Statement Analysis,"[[""Books""]]",25.92
Fundamentals of Thermal-fluid Science: SI Units,"[[""Books""]]",225.35
"Transnational Management: Text, Cases and Readings in Cross-Border Management","[[""Books""]]",208.88
Cost Management: A Strategic Emphasis,"[[""Books""]]",202.81
Introduction to Geographic Information Systems,"[[""Books""]]",165.75
"Software Engineering: A Practitioner's Approach, 7th International edition","[[""Books""]]",190.39
Public Finance,"[[""Books""]]",160.38
"Film History: An Introduction. Kristin Thompson, David Bordwell","[[""Books""]]",136.45
The Black Book of Clinical Examination,"[[""Books""]]",50.52
Macroeconomics.,"[[""Books""]]",55.38
Shigley's Mechanical Engineering Design,"[[""Books""]]",42.54
Bank Management &amp; Financial Services,"[[""Books""]]",209.79
Microbiology A Systems Approach,"[[""Books""]]",178.37
"Niebel's Methods, Standards and Work Design","[[""Books""]]",174.46
"Vertebrates: Comparative Anatomy, Function, Evolution","[[""Books""]]",12.6
"Business, Government and Society: A Managerial Perspective","[[""Books""]]",18.77
Psychological Testing and Assessment,"[[""Books""]]",26.5
Exploring Traditional Chinese Festivals in China,"[[""Books""]]",16.13
Molecular Biology,"[[""Books""]]",212.05
International Financial Management,"[[""Books""]]",174.75
Basic Econometrics,"[[""Books""]]",227.86
Analysis for Financial Management,"[[""Books""]]",124.62
Economics: The Basics,"[[""Books""]]",177.98
Human Development,"[[""Books""]]",236.24
LifeSpan Development,"[[""Books""]]",177.31
Business Statistics in Practice,"[[""Books""]]",231.13
Flying High in a Competitive Industry: Secrets of the World's Leading Airline,"[[""Books""]]",26.96
"International Management: Culture, Strategy and Behavior","[[""Books""]]",4.09
Business and Administrative Communication,"[[""Books""]]",28.98
Psychology: The Science of Mind and Behavior,"[[""Books""]]",200.36
Chemistry: The Molecular Nature of Matter and Change,"[[""Books""]]",213.53
Atlas of Skeletal Muscles,"[[""Books""]]",76.92
The Science of Psychology: An Appreciative View,"[[""Books""]]",136.4
Engineering Drawing &amp; Design,"[[""Books""]]",154.99
Microbiology: a Human Perspective,"[[""Books""]]",160.49
Foundations in Microbiology,"[[""Books""]]",4.99
Essentials of Marketing,"[[""Books""]]",132.88
Fundamentals of Selling,"[[""Books""]]",220.19
Human Biology,"[[""Books""]]",187.91
Principles of Environmental Engineering and Science. by MacKenzie L. Davis and Susan J. Masten,"[[""Books""]]",56.14
International Business,"[[""Books""]]",181.88
"Consumer Behavior: Building Marketing Strategy, 11th Edition (International Edition)","[[""Books""]]",208.38
International Business: The Challenge of Global Competition (International Edition),"[[""Books""]]",238.58
Advanced Financial Accounting,"[[""Books""]]",194.06
Investments and Portfolio Management,"[[""Books""]]",22.07
Leaders and the Leadership Process,"[[""Books""]]",160.53
Heat and Mass Transfer (Si Unit),"[[""Books""]]",229.48
